,correct_option,llama70b,llama13b,llama7b,gpt35turbo,finetuned_gpt3,random,MoMu_zero,multimodal_correct_option,MoleculeSTM_zero,KV-PLM_zero,kvplm_correct_option,SciBERT_zero,MoMu_finetuned,MoleculeSTM_finetuned,galactica-125m_zero,galactica_correct_option,galactica-1.3b_zero,galactica-6.7b_zero,galactica-125m_finetuned,galactica-1.3b_finetuned,galactica-6.7b_finetuned
4195,2,2,5,-1,5,1,5,4,4,4,2,1,4,4,4,2,1,0,3,3,3,3
4196,2,2,3,1,2,4,3,4,4,4,2,1,4,4,4,3,1,3,0,0,4,0
4197,4,4,2,1,4,4,1,1,1,1,4,3,2,1,1,2,3,0,0,4,4,4
4198,5,4,3,5,5,4,2,1,1,1,4,4,0,1,1,0,4,0,0,1,2,3
4199,5,3,3,-1,5,2,1,2,3,2,4,4,2,1,2,0,4,0,2,2,2,2
4200,1,4,3,1,4,2,3,0,0,0,0,0,4,0,2,2,0,0,1,1,1,1
4201,3,1,3,1,3,2,3,2,3,3,2,2,2,1,3,1,2,1,1,2,2,3
4202,1,1,3,5,5,2,4,4,0,2,1,0,0,2,3,3,0,0,0,4,0,0
4203,2,1,1,1,2,3,2,4,4,1,1,1,2,4,4,3,1,0,0,0,0,0
4204,1,5,3,1,1,1,3,3,3,3,0,0,2,3,3,1,0,0,0,0,2,2
4205,3,5,3,5,3,3,4,2,2,2,0,2,3,2,2,1,2,0,0,4,4,2
4206,5,3,3,1,1,4,2,1,1,1,4,4,3,1,1,1,4,1,1,2,2,2
4207,5,4,2,1,5,4,4,4,0,4,3,4,4,4,4,3,4,0,3,2,3,2
4208,1,1,3,1,4,3,4,3,3,3,4,0,1,3,3,4,0,4,4,3,3,2
4209,2,1,2,-1,2,1,4,3,3,3,1,1,2,3,3,0,1,0,4,1,3,2
4210,1,1,3,1,1,3,4,1,1,3,0,0,0,0,3,2,0,0,2,0,3,4
4211,4,3,3,1,5,2,3,2,2,1,1,3,2,2,2,1,3,0,0,3,2,2
4212,2,4,1,1,1,2,3,1,1,1,2,1,1,1,1,0,1,0,4,2,2,2
4213,4,1,3,1,1,3,1,4,4,3,3,3,1,3,3,1,3,2,2,2,2,2
4214,2,3,3,1,2,1,5,1,1,2,1,1,0,4,2,3,1,0,0,1,4,3
4215,5,3,3,-1,1,3,3,2,0,2,2,4,4,2,2,0,4,0,1,3,3,3
4216,3,1,3,-1,5,3,1,1,3,0,2,2,4,3,3,0,2,3,3,1,1,1
4217,3,4,2,-1,2,2,1,2,2,2,3,2,3,2,2,0,2,2,0,1,1,3
4218,1,5,1,-1,5,4,1,4,4,2,0,0,3,0,2,1,0,0,0,3,0,0
4219,1,1,1,-1,1,2,4,1,1,1,0,0,3,1,1,4,0,4,0,1,2,2
4220,1,1,1,1,5,2,5,2,2,1,0,0,1,2,1,1,0,1,0,0,3,2
4221,4,4,1,1,4,1,5,3,3,0,1,3,0,4,3,1,3,1,0,1,4,3
4222,5,4,2,3,2,1,3,2,2,2,1,4,3,2,2,0,4,0,1,4,2,3
4223,2,1,1,-1,1,4,2,3,0,0,1,1,3,3,0,1,1,1,2,1,2,2
4224,2,4,1,1,1,2,1,3,3,3,0,1,2,3,3,1,1,1,0,0,2,2
4225,1,4,3,3,3,4,2,4,3,0,0,0,0,4,1,4,0,0,0,0,0,0
4226,1,1,3,-1,1,1,1,1,0,0,3,0,3,1,0,2,0,2,0,0,3,3
4227,2,3,3,-1,5,1,1,4,4,4,1,1,4,4,4,3,1,0,4,2,2,2
4228,4,3,3,1,4,1,1,3,3,3,4,3,2,2,0,0,3,0,4,1,3,3
4229,5,4,3,5,5,3,1,0,0,0,0,4,3,0,0,0,4,0,2,3,2,2
4230,4,5,3,1,3,3,1,1,3,3,2,3,1,1,1,0,3,0,0,1,2,3
4231,1,5,1,4,5,3,2,2,4,3,0,0,3,2,2,1,0,0,0,2,2,2
4232,1,4,1,-1,1,1,3,2,4,2,4,0,0,2,2,2,0,0,0,1,0,0
4233,1,5,1,4,4,4,4,2,2,2,0,0,2,2,2,2,0,0,0,0,3,3
4234,4,4,1,1,4,2,5,0,0,0,3,3,3,0,3,2,3,0,2,0,3,0
4235,4,1,3,1,2,2,1,2,2,4,3,3,1,2,3,2,3,2,0,1,3,1
4236,4,3,2,-1,5,1,5,2,0,2,2,3,1,0,0,0,3,0,1,2,3,2
4237,4,1,1,-1,2,1,2,3,3,3,3,3,0,3,3,0,3,0,0,2,2,2
4238,1,4,2,-1,1,4,2,1,1,1,0,0,1,1,1,0,0,0,0,0,0,3
4239,4,4,3,-1,3,2,4,4,4,1,3,3,3,4,4,0,3,0,3,2,3,3
4240,4,4,2,5,4,1,5,2,3,3,3,3,0,3,3,2,3,0,3,3,3,3
4241,5,5,3,1,5,2,1,3,3,3,2,4,4,4,3,3,4,0,1,2,2,2
4242,4,4,3,-1,5,4,1,2,4,1,3,3,2,2,4,0,3,3,0,0,0,0
4243,2,3,1,1,5,3,3,3,3,3,3,1,3,3,3,0,1,0,2,2,3,3
4244,3,1,2,1,4,2,3,0,1,0,4,2,3,3,0,0,2,0,3,3,3,3
4245,3,3,1,1,1,5,5,0,0,0,4,2,2,0,1,2,2,0,0,0,1,1
4246,2,2,4,1,5,4,2,4,4,4,1,1,2,4,4,0,1,0,3,3,3,3
4247,2,1,3,-1,1,2,5,1,1,1,1,1,1,1,1,3,1,0,3,2,3,2
4248,4,4,2,5,5,4,3,3,3,3,3,3,4,3,3,1,3,0,1,4,4,4
4249,1,2,3,1,2,4,1,2,4,2,4,0,2,4,4,4,0,4,4,2,2,2
4250,1,5,5,1,5,4,3,0,0,0,1,0,4,0,0,2,0,0,3,4,4,4
4251,5,5,2,5,4,3,5,0,2,0,4,4,2,2,0,4,4,4,4,1,2,1
4252,4,2,3,1,4,3,5,4,3,3,3,3,2,4,3,0,3,1,1,0,2,2
4253,5,3,3,1,5,4,5,2,4,2,4,4,2,4,2,0,4,0,1,3,3,3
4254,4,4,1,4,4,2,3,0,0,0,3,3,0,0,0,2,3,0,0,1,0,0
4255,2,2,2,1,2,2,2,4,4,4,1,1,2,4,4,3,1,3,3,3,3,3
4256,3,2,2,-1,5,4,5,2,4,0,2,2,0,2,4,0,2,0,0,1,4,2
4257,5,1,2,1,2,4,5,1,4,0,4,4,4,4,0,2,4,0,2,1,1,1
4258,3,3,1,1,5,2,1,4,4,3,3,2,1,4,3,1,2,0,0,2,3,2
4259,4,1,3,1,1,1,5,4,4,4,2,3,2,4,0,1,3,0,0,0,2,3
4260,3,4,2,5,4,2,5,3,3,3,4,2,0,3,3,0,2,0,2,3,3,4
4261,5,2,2,-1,4,1,5,0,0,0,1,4,1,3,0,4,4,0,1,1,2,2
4262,5,5,3,1,3,1,3,4,4,4,4,4,3,4,4,4,4,0,0,1,2,3
4263,5,5,3,1,5,2,4,2,3,2,4,4,1,4,2,4,4,2,4,1,0,2
4264,1,1,3,2,1,1,3,3,3,3,0,0,2,3,3,0,0,0,1,2,2,2
4265,3,2,3,3,2,2,5,4,4,4,2,2,4,4,4,0,2,0,1,1,1,1
4266,5,3,3,1,2,2,3,1,2,1,4,4,1,1,1,3,4,3,3,1,1,2
4267,4,1,1,-1,5,4,1,0,0,0,4,3,0,0,0,0,3,3,1,1,2,4
4268,1,2,2,1,5,1,4,4,4,4,2,0,3,4,4,0,0,0,1,2,2,2
4269,4,3,1,-1,1,4,3,2,2,2,4,3,3,2,2,1,3,0,0,1,0,3
4270,4,1,3,1,4,1,5,3,3,3,3,3,3,3,3,4,3,0,0,3,2,2
4271,1,1,3,1,1,1,5,2,2,2,3,0,0,2,2,1,0,0,0,4,3,2
4272,1,1,1,1,2,3,5,3,3,3,0,0,2,3,3,0,0,0,4,4,4,2
4273,2,2,2,1,2,4,3,3,0,3,1,1,2,2,2,1,1,0,0,3,2,2
4274,1,2,2,1,2,2,3,2,2,2,4,0,1,2,2,0,0,0,1,1,1,1
4275,2,1,1,1,4,3,5,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1
4276,5,1,3,1,5,2,2,0,0,0,0,4,3,0,0,1,4,1,1,1,2,1
4277,5,4,3,4,1,3,2,4,4,3,4,4,2,4,3,0,4,2,0,0,0,0
4278,5,1,2,2,1,4,4,0,0,2,1,4,3,1,2,0,4,2,2,3,3,3
4279,4,5,2,2,2,3,5,4,4,4,3,3,0,4,4,0,3,0,1,1,3,3
4280,4,4,1,5,4,3,4,4,4,1,3,3,0,4,4,1,3,1,1,0,2,2
4281,1,5,2,1,1,1,5,1,3,0,0,0,3,1,0,3,0,3,0,1,1,1
4282,2,2,2,-1,5,4,3,0,0,0,0,1,3,0,0,2,1,0,1,1,3,3
4283,1,2,2,2,5,1,5,2,2,0,0,0,4,2,2,0,0,0,2,2,4,4
4284,2,4,4,1,5,3,4,3,3,3,1,1,4,3,3,1,1,0,3,3,3,3
4285,3,5,3,-1,3,1,3,2,1,4,2,2,0,4,4,0,2,2,3,1,3,0
4286,2,1,3,-1,2,3,2,2,3,2,1,1,2,2,2,1,1,0,0,2,2,3
4287,3,3,2,1,3,2,5,1,3,4,2,2,0,0,1,2,2,0,0,4,4,1
4288,1,5,3,1,5,3,2,1,3,3,1,0,1,4,4,2,0,0,0,4,4,1
4289,5,1,2,1,2,2,5,4,3,4,4,4,2,4,4,0,4,3,3,2,2,2
4290,5,5,1,1,3,2,3,2,1,2,2,4,2,0,0,0,4,0,0,2,3,2
4291,2,4,3,5,3,2,2,0,0,0,1,1,4,0,0,0,1,0,0,2,2,2
4292,4,1,2,1,5,4,5,0,2,4,3,3,3,0,3,1,3,1,0,2,2,2
4293,1,4,3,2,1,4,3,0,0,0,0,0,0,3,0,0,0,0,0,2,0,3
4294,4,4,2,4,5,4,5,1,1,1,3,3,4,1,1,0,3,0,1,1,3,1
4295,4,2,3,4,5,1,4,1,1,1,3,3,3,1,1,4,3,0,4,0,3,2
4296,4,5,1,1,5,1,2,2,2,2,3,3,3,2,2,1,3,0,1,2,2,2
4297,1,1,3,-1,1,4,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2
4298,3,3,3,1,3,3,2,2,1,2,2,2,2,2,2,1,2,0,0,2,3,3
4299,4,3,2,1,2,2,3,0,3,4,3,3,1,0,1,4,3,4,3,3,3,3
4300,3,3,3,-1,2,2,3,0,0,4,2,2,2,3,4,3,2,1,3,1,2,2
4301,2,2,2,1,2,3,4,3,0,3,0,1,2,3,3,0,1,4,4,1,2,3
4302,2,1,3,1,4,3,1,0,1,1,4,1,2,1,1,4,1,4,1,1,1,1
4303,5,3,2,1,1,4,3,0,2,0,4,4,3,2,2,3,4,0,0,0,2,2
4304,5,1,1,1,5,4,5,0,3,4,4,4,2,4,4,3,4,3,3,1,1,1
4305,3,3,3,1,5,4,3,1,3,3,0,2,2,3,3,1,2,0,0,2,2,4
4306,3,3,3,1,5,2,3,2,4,4,2,2,4,4,2,0,2,3,3,1,2,2
4307,3,4,3,-1,3,1,2,4,4,2,4,2,1,4,4,0,2,0,1,3,3,3
4308,2,2,2,1,2,2,2,0,3,0,1,1,0,0,2,0,1,0,1,1,2,2
4309,3,1,3,-1,2,4,4,0,4,4,3,2,1,0,4,4,2,1,1,1,2,1
4310,2,3,2,1,2,4,2,4,2,4,1,1,0,4,2,3,1,3,4,1,4,1
4311,5,4,3,-1,1,4,4,3,2,1,4,4,2,0,1,0,4,0,1,2,2,3
4312,4,1,1,1,2,1,3,1,1,3,3,3,3,1,3,4,3,0,4,0,2,2
4313,1,5,2,1,1,2,4,1,3,1,3,0,1,1,0,4,0,0,0,1,2,2
4314,1,5,1,-1,2,1,3,1,4,1,0,0,3,1,1,2,0,2,0,1,1,1
4315,5,2,2,1,5,1,4,1,1,1,4,4,2,1,1,3,4,0,1,1,2,2
4316,4,4,1,-1,4,2,2,0,1,0,1,3,3,0,0,1,3,0,3,4,3,4
4317,4,4,3,-1,4,4,5,1,1,1,2,3,1,1,1,0,3,0,2,1,2,3
4318,2,1,1,1,4,4,1,2,2,2,3,1,2,2,2,4,1,0,4,1,2,2
4319,1,2,2,1,2,2,2,0,2,3,1,0,1,3,4,4,0,0,4,1,3,2
4320,4,3,3,2,3,4,3,3,3,3,3,3,0,3,3,0,3,0,2,2,2,2
4321,2,5,3,5,5,3,2,0,1,0,1,1,0,2,2,2,1,0,4,4,4,4
4322,4,3,3,3,3,2,5,4,4,4,3,3,0,0,4,1,3,0,0,0,2,2
4323,2,3,3,3,3,2,3,4,2,2,0,1,4,4,2,3,1,0,0,2,2,2
4324,5,1,2,1,1,4,1,2,2,4,1,4,4,2,2,2,4,1,2,1,1,1
4325,3,4,3,4,5,4,4,1,4,4,2,2,0,0,4,4,2,4,4,1,2,2
4326,1,2,3,5,1,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2
4327,1,1,1,-1,1,3,2,1,1,1,3,0,0,1,1,4,0,0,0,0,3,3
4328,1,2,2,1,4,4,4,2,2,2,1,0,0,2,2,4,0,4,0,1,2,3
4329,1,2,2,1,2,3,5,3,2,3,0,0,0,3,4,4,0,0,0,0,0,2
4330,3,4,3,1,5,1,5,4,4,4,2,2,4,4,4,1,2,0,0,0,2,0
4331,1,3,3,1,1,2,5,3,2,2,0,0,2,2,2,2,0,0,1,3,3,3
4332,4,3,3,1,3,2,1,1,1,1,3,3,0,1,1,0,3,3,0,1,2,1
4333,2,4,3,-1,1,1,2,0,0,3,0,1,2,0,3,3,1,0,3,2,2,2
4334,2,4,1,-1,4,4,2,0,0,2,4,1,1,0,3,4,1,4,0,1,2,2
4335,5,4,3,-1,1,2,5,2,3,3,2,4,0,2,2,4,4,0,4,0,2,2
4336,4,1,3,-1,1,3,5,1,1,1,1,3,0,1,1,3,3,3,3,2,3,3
4337,1,4,4,4,4,1,4,3,4,4,0,0,2,4,4,0,0,0,0,0,3,3
4338,5,1,2,2,3,4,5,1,4,1,2,4,3,1,4,3,4,4,3,1,1,3
4339,2,1,3,1,4,2,3,4,4,4,0,1,0,4,4,4,1,0,0,0,0,0
4340,4,1,2,1,2,3,4,2,4,2,3,3,2,4,2,0,3,2,0,2,2,4
4341,5,4,3,-1,1,4,3,4,3,4,4,4,1,4,3,1,4,1,0,1,3,2
4342,2,3,3,5,5,1,2,0,0,4,1,1,2,0,4,0,1,0,0,1,4,2
4343,1,4,1,1,2,3,1,4,3,3,1,0,4,3,3,3,0,3,3,0,1,1
4344,5,5,3,-1,5,4,5,4,2,2,2,4,2,2,2,1,4,1,3,2,3,3
4345,5,2,2,1,2,4,4,4,0,4,2,4,2,4,4,0,4,0,2,1,2,2
4346,2,2,3,1,2,3,3,2,2,2,4,1,1,2,2,3,1,3,0,2,0,2
4347,3,5,3,-1,5,4,5,0,3,3,3,2,2,3,3,3,2,3,0,1,2,2
4348,2,3,2,3,5,4,4,0,0,0,1,1,3,0,0,1,1,0,3,2,3,3
4349,5,2,3,-1,1,2,1,0,0,4,0,4,1,1,4,4,4,0,0,3,3,3
4350,5,3,3,1,2,1,3,4,3,3,4,4,2,4,3,4,4,0,1,1,2,2
4351,3,5,5,5,5,4,4,4,3,4,2,2,4,1,1,2,2,0,3,1,3,1
4352,3,2,2,1,4,1,2,4,1,3,2,2,1,4,2,2,2,0,0,3,2,0
4353,4,2,1,1,5,1,2,0,0,0,4,3,2,0,0,3,3,3,3,2,1,1
4354,3,4,2,4,5,1,3,3,3,3,0,2,2,3,3,4,2,0,1,2,2,2
4355,2,2,1,1,2,1,1,0,3,4,0,1,4,3,3,2,1,2,2,1,1,1
4356,3,3,3,1,5,4,4,1,3,3,2,2,3,1,2,4,2,0,0,2,2,2
4357,5,5,2,5,5,1,4,3,1,0,2,4,3,3,0,0,4,0,0,4,4,4
4358,5,5,3,-1,4,4,1,2,0,2,4,4,3,0,2,3,4,0,3,1,2,2
4359,4,1,1,1,3,1,1,2,2,2,3,3,1,2,2,4,3,0,4,0,0,2
4360,1,1,1,1,1,1,3,2,2,2,0,0,4,0,2,0,0,0,3,3,3,3
4361,3,4,1,1,5,4,5,0,0,0,2,2,4,0,0,0,2,0,2,1,0,4
4362,5,5,3,1,5,4,3,0,1,0,4,4,1,4,0,4,4,0,0,2,2,2
4363,2,3,2,-1,2,4,4,3,3,3,1,1,1,3,3,1,1,0,1,0,0,3
4364,1,1,3,-1,1,1,2,3,3,3,0,0,2,3,3,4,0,0,4,1,2,2
4365,3,3,3,3,3,3,1,0,3,0,2,2,1,0,0,4,2,1,0,0,0,0
4366,3,3,3,1,2,2,2,2,2,2,2,2,3,2,2,1,2,0,1,0,2,2
4367,3,5,2,1,5,4,2,1,1,1,0,2,1,1,1,3,2,3,0,2,2,2
4368,2,1,3,-1,2,4,5,4,4,4,1,1,0,4,4,3,1,3,0,2,3,2
4369,3,3,1,1,3,4,5,0,1,1,2,2,1,0,3,0,2,0,3,2,3,3
4370,4,3,3,-1,3,1,3,3,0,1,3,3,4,3,3,0,3,0,4,2,2,2
4371,2,2,2,1,2,4,2,4,4,4,1,1,0,4,4,0,1,0,0,0,2,2
4372,4,5,2,1,4,2,2,2,2,2,3,3,1,2,2,0,3,0,4,1,1,1
4373,5,4,3,-1,4,3,1,3,4,3,1,4,2,3,3,0,4,1,1,3,0,0
4374,1,1,1,-1,1,4,5,1,1,1,0,0,0,1,1,2,0,0,2,1,3,1
4375,2,2,2,2,2,4,4,0,0,0,1,1,2,0,0,2,1,2,4,2,3,1
4376,2,2,2,1,2,4,3,3,3,3,1,1,1,3,3,0,1,0,1,1,1,1
4377,4,4,2,1,2,4,2,2,1,4,3,3,1,2,4,0,3,4,4,3,3,3
4378,2,2,2,1,2,1,1,3,3,3,1,1,4,3,3,2,1,0,0,2,2,2
4379,4,3,3,-1,1,4,3,1,3,1,3,3,2,3,1,0,3,0,0,2,3,3
4380,1,5,3,-1,1,3,4,1,1,1,0,0,1,1,1,1,0,0,0,1,2,3
4381,2,3,1,5,2,2,5,1,0,0,1,1,4,0,0,0,1,0,1,3,3,3
4382,2,2,2,2,2,4,1,2,3,2,1,1,2,2,3,4,1,0,3,1,3,2
4383,1,4,3,1,5,2,2,1,1,1,0,0,0,1,1,0,0,0,0,2,2,2
4384,4,1,1,4,1,4,4,2,2,3,3,3,4,2,3,2,3,0,0,1,3,4
4385,5,1,3,3,1,3,3,4,4,4,4,4,2,4,4,0,4,3,3,1,2,2
4386,5,4,3,1,5,4,4,4,4,2,1,4,2,1,4,0,4,0,2,2,2,2
4387,3,4,3,-1,3,4,1,4,4,4,2,2,2,4,4,0,2,0,1,3,2,2
4388,4,3,3,-1,4,2,2,4,4,4,3,3,1,4,4,1,3,3,3,2,2,2
4389,3,5,2,1,1,3,4,0,0,1,4,2,2,0,1,0,2,0,0,0,4,2
4390,2,2,2,5,2,3,4,0,0,0,1,1,2,0,0,3,1,0,3,1,4,1
4391,5,5,5,5,5,1,2,0,0,0,4,4,2,0,0,3,4,3,3,2,3,0
4392,2,2,2,1,2,2,4,1,1,1,1,1,0,0,1,4,1,0,4,1,3,3
4393,4,4,1,1,2,1,2,2,4,4,3,3,0,2,3,2,3,0,0,4,4,4
4394,1,4,2,3,4,1,1,3,3,3,2,0,2,3,0,1,0,0,1,4,3,0
4395,3,2,2,1,1,3,1,0,0,0,2,2,3,0,0,0,2,0,4,1,3,3
4396,2,3,1,1,3,4,4,3,0,3,0,1,0,3,4,4,1,0,2,2,2,2
4397,3,4,2,5,5,2,4,0,0,0,2,2,4,0,0,3,2,0,0,2,2,3
4398,5,4,2,4,5,4,5,4,0,3,4,4,3,0,0,0,4,0,2,2,2,2
4399,4,4,2,1,5,4,5,0,0,0,3,3,3,0,0,0,3,1,1,3,3,3
4400,1,1,1,2,2,4,4,2,2,2,1,0,2,2,2,2,0,0,2,1,0,0
4401,3,1,2,1,3,4,1,2,2,2,2,2,4,2,2,1,2,1,0,2,2,2
4402,4,4,2,4,5,4,3,3,0,4,3,3,3,3,4,0,3,0,0,3,3,3
4403,2,1,1,1,2,2,4,1,0,2,1,1,1,1,0,2,1,0,0,1,1,1
4404,2,2,2,1,2,4,1,2,4,2,1,1,2,2,4,4,1,4,0,0,2,2
4405,5,5,3,-1,5,1,3,2,2,2,4,4,3,2,2,3,4,3,3,1,1,1
4406,5,4,4,-1,4,3,5,0,0,0,3,4,0,0,0,4,4,0,0,1,1,2
4407,1,4,1,4,5,1,1,3,4,4,1,0,3,3,4,2,0,2,2,3,3,3
4408,3,3,3,4,1,1,1,1,4,4,2,2,2,1,4,4,2,4,4,1,3,2
4409,5,3,3,-1,4,3,2,1,1,1,4,4,0,1,1,0,4,0,1,1,1,0
4410,4,1,3,-1,2,1,2,0,1,1,0,3,3,0,3,4,3,0,0,2,2,2
4411,1,1,1,1,2,3,5,4,4,4,0,0,0,4,4,2,0,0,2,3,3,4
4412,4,5,3,2,5,4,3,2,2,2,2,3,3,2,2,0,3,0,1,3,3,3
4413,1,4,2,-1,4,2,3,2,2,2,0,0,2,2,2,0,0,0,0,0,0,0
4414,3,4,2,1,4,3,3,3,3,2,2,2,2,1,3,0,2,0,1,2,3,3
4415,1,4,3,-1,2,4,2,0,0,0,2,0,2,4,0,1,0,0,0,0,0,0
4416,5,3,3,-1,3,1,1,4,1,4,3,4,0,1,4,0,4,0,1,2,3,3
4417,5,3,1,-1,5,1,4,3,1,2,1,4,0,2,2,4,4,0,0,1,3,3
4418,1,2,2,2,2,4,1,2,2,2,2,0,3,0,2,0,0,0,0,1,3,2
4419,3,2,3,1,1,4,2,4,4,4,0,2,2,3,4,2,2,0,0,0,3,0
4420,4,2,3,1,3,3,4,4,4,4,1,3,3,4,4,3,3,0,2,2,2,2
4421,5,4,3,4,1,2,4,0,0,0,1,4,0,0,0,1,4,0,0,0,0,0
4422,2,5,3,1,1,3,4,4,4,3,2,1,4,3,3,1,1,1,1,3,3,3
4423,5,3,3,1,3,1,2,4,1,4,0,4,0,4,4,4,4,4,0,1,3,3
4424,5,1,3,1,3,1,4,3,1,1,3,4,3,3,3,3,4,0,0,0,0,2
4425,4,2,3,1,2,1,5,2,2,2,0,3,2,2,2,4,3,0,4,2,2,2
4426,3,2,3,-1,2,3,2,1,1,1,2,2,0,1,1,4,2,4,4,1,3,3
4427,1,4,3,-1,1,2,4,3,0,0,0,0,1,0,0,0,0,0,1,1,2,3
4428,5,5,3,1,2,1,3,3,3,3,4,4,4,3,3,1,4,4,4,4,4,1
4429,2,1,3,1,3,2,3,4,1,3,2,1,2,4,3,3,1,0,1,2,2,2
4430,5,3,1,1,5,1,5,4,4,4,1,4,4,4,4,1,4,1,1,2,2,2
4431,3,1,3,-1,1,1,3,4,0,0,2,2,4,0,4,3,2,3,3,1,2,1
4432,3,1,3,-1,1,1,5,0,0,0,2,2,2,0,0,3,2,0,3,2,2,2
4433,5,4,1,4,1,4,4,2,2,2,2,4,1,2,2,0,4,0,0,1,2,3
4434,2,3,3,1,3,1,3,4,3,1,1,1,3,4,4,0,1,0,1,1,2,2
4435,4,1,3,1,1,1,2,2,4,0,3,3,3,0,0,3,3,0,3,0,2,2
4436,4,2,3,2,4,4,2,3,3,3,3,3,0,3,0,0,3,0,0,2,3,3
4437,3,4,3,3,2,4,5,0,0,0,2,2,1,0,0,4,2,0,4,2,2,2
4438,3,3,3,3,1,3,2,1,1,3,0,2,0,3,3,4,2,0,0,1,2,2
4439,1,4,3,-1,4,1,5,4,2,3,0,0,2,3,3,4,0,0,0,0,3,3
4440,3,3,3,-1,1,1,1,1,0,1,2,2,4,3,0,0,2,0,0,1,0,0
4441,4,3,3,1,3,2,2,4,4,4,3,3,1,4,4,3,3,0,0,1,0,0
4442,4,5,5,1,1,3,2,4,2,2,3,3,1,4,2,1,3,2,1,2,2,2
4443,3,4,1,3,1,2,1,0,0,1,0,2,4,0,1,1,2,0,0,3,4,4
4444,1,4,2,1,5,3,4,4,4,4,0,0,4,4,4,0,0,0,1,2,2,2
4445,5,1,3,-1,2,4,5,1,3,2,3,4,0,1,2,4,4,4,4,1,3,3
4446,4,2,3,-1,2,2,5,3,0,0,0,3,1,2,0,0,3,0,4,1,2,4
4447,5,2,1,1,2,4,3,4,4,4,4,4,0,4,4,4,4,4,4,0,0,0
4448,1,3,1,3,5,4,1,3,3,4,1,0,0,3,4,0,0,0,1,1,2,2
4449,3,1,1,1,5,4,3,4,4,4,2,2,0,4,4,2,2,0,0,1,0,0
4450,2,3,3,1,1,2,2,2,2,2,1,1,4,4,2,1,1,1,0,2,2,2
4451,2,4,3,1,2,4,3,3,3,3,0,1,1,3,3,0,1,0,1,2,2,3
4452,2,3,3,1,2,4,4,4,2,4,1,1,4,1,4,4,1,4,4,1,3,1
4453,5,5,3,-1,5,3,4,1,2,0,0,4,2,1,0,0,4,0,0,2,3,2
4454,2,3,3,-1,2,1,4,4,4,4,1,1,2,4,4,0,1,0,1,4,4,4
4455,2,1,3,1,2,1,1,0,0,2,1,1,1,0,2,0,1,0,0,2,0,2
4456,3,4,4,4,4,1,3,0,0,2,1,2,1,3,4,2,2,2,0,0,3,3
4457,1,3,3,-1,1,3,3,4,4,4,0,0,4,4,4,0,0,0,1,1,1,3
4458,5,2,3,2,5,3,2,0,0,0,4,4,3,0,0,4,4,0,0,2,2,2
4459,2,3,3,1,3,2,4,0,0,0,4,1,0,0,0,3,1,0,2,4,2,2
4460,1,1,3,-1,1,1,3,4,0,2,0,0,3,4,4,1,0,0,2,2,2,2
4461,5,5,1,-1,5,3,4,4,4,4,2,4,1,4,3,2,4,0,0,4,3,3
4462,3,4,3,1,4,3,3,3,4,0,2,2,2,3,4,4,2,0,4,2,2,2
4463,4,4,4,2,4,2,1,0,2,2,3,3,0,3,2,0,3,0,1,3,3,3
4464,1,1,3,1,1,3,3,1,4,4,3,0,0,1,2,0,0,0,3,1,2,4
4465,5,5,2,4,5,1,4,3,3,3,4,4,2,0,3,3,4,3,0,4,0,4
4466,1,4,2,-1,5,3,3,0,0,0,0,0,3,0,0,3,0,0,3,2,1,2
4467,3,2,2,1,2,3,2,3,1,4,3,2,4,1,0,0,2,0,1,1,1,1
4468,3,4,1,1,1,4,1,3,2,2,2,2,4,3,2,1,2,1,0,0,0,0
4469,5,3,3,1,5,3,5,2,0,2,0,4,1,2,2,3,4,0,0,0,2,2
4470,1,1,2,1,2,2,4,0,0,0,0,0,1,0,0,2,0,2,0,0,0,0
4471,3,2,2,3,3,2,3,0,0,0,2,2,1,0,0,0,2,0,2,2,3,2
4472,3,4,3,1,3,1,1,4,4,4,2,2,4,4,4,1,2,0,0,0,2,2
4473,4,1,2,1,1,4,3,1,2,1,3,3,3,1,1,0,3,0,2,2,3,2
4474,5,2,3,1,3,1,2,1,2,2,4,4,2,1,2,3,4,0,4,2,4,2
4475,2,1,3,1,4,1,5,3,3,3,1,1,4,3,3,4,1,4,4,1,2,2
4476,5,4,1,4,1,4,4,4,3,1,4,4,2,4,4,0,4,0,2,4,3,3
4477,3,1,2,5,5,1,4,2,3,3,0,2,4,3,3,3,2,0,3,2,3,3
4478,2,5,2,-1,5,4,1,0,2,1,2,1,3,2,1,1,1,0,1,2,3,2
4479,2,3,3,2,3,3,5,4,4,4,3,1,2,4,4,0,1,0,1,4,4,2
4480,3,3,3,-1,1,3,5,2,2,3,2,2,4,2,3,1,2,0,0,2,2,3
4481,4,4,3,1,4,3,5,1,0,0,3,3,0,4,0,4,3,4,4,2,3,3
4482,5,5,1,-1,5,1,3,3,2,0,3,4,2,3,2,3,4,0,0,4,2,2
4483,1,3,1,-1,1,1,3,0,1,0,0,0,4,4,1,1,0,0,2,2,3,3
4484,2,4,3,1,5,2,2,3,4,4,1,1,4,3,4,4,1,4,4,2,2,2
4485,4,5,3,1,3,1,4,1,3,3,2,3,2,3,3,4,3,0,4,1,1,2
