,correct_option,validated_option,llama70b,llama13b,llama7b,gpt35turbo,finetuned_gpt3,random,MoMu_zero,multimodal_correct_option,MoleculeSTM_zero,KV-PLM_zero,kvplm_correct_option,SciBERT_zero,MoMu_finetuned,MoleculeSTM_finetuned,galactica-125m_zero,galactica_correct_option,galactica-1.3b_zero,galactica-6.7b_zero,galactica-125m_finetuned,galactica-1.3b_finetuned,galactica-6.7b_finetuned
3956,4,4,4,3,4,4,4,1,2,3,3,3,3,2,2,3,0,3,2,3,1,2,3
3957,3,3,3,3,5,3,2,2,2,2,3,4,2,2,3,4,0,2,0,0,1,0,0
3958,2,2,2,2,5,5,2,2,1,1,2,4,1,4,1,3,1,1,0,4,1,1,1
3959,4,4,4,4,4,4,1,5,3,3,3,0,3,0,3,3,1,3,0,0,1,3,3
3960,4,4,4,4,4,4,3,2,3,3,3,4,3,1,4,1,0,3,0,0,1,3,3
3961,5,5,5,5,5,5,4,3,4,4,4,1,4,3,4,4,0,4,0,0,1,0,4
3962,3,3,3,3,5,3,3,1,2,2,0,0,2,0,2,3,0,2,0,2,1,2,2
3963,2,2,2,2,5,2,2,5,0,1,3,1,1,4,1,3,0,1,0,0,1,1,1
3964,3,3,3,3,4,3,3,2,2,2,4,2,2,2,2,4,0,2,0,0,2,0,2
3965,5,5,5,4,1,5,2,4,4,4,4,4,4,1,0,4,0,4,4,4,4,4,4
3966,3,3,3,3,5,3,3,2,2,2,0,0,2,3,2,2,0,2,0,2,1,2,2
3967,4,4,4,4,3,4,1,4,4,3,4,0,3,4,4,4,0,3,0,0,1,3,3
3968,4,4,4,4,4,4,4,5,2,3,3,1,3,3,3,3,0,3,0,3,1,3,3
3969,4,4,4,4,4,4,3,4,2,3,3,4,3,1,2,3,0,3,0,0,1,3,3
3970,1,1,4,3,4,4,1,2,0,0,0,4,0,2,0,0,0,0,0,0,1,0,0
3971,4,4,4,2,5,2,2,5,3,3,3,0,3,3,3,2,0,3,0,0,1,0,3
3972,4,4,4,4,5,5,1,2,1,3,4,3,3,3,1,3,0,3,0,0,1,3,3
3973,3,3,3,5,4,3,3,1,2,2,0,4,2,1,2,1,0,2,0,0,1,2,2
3974,2,2,2,1,4,3,2,4,1,1,1,2,1,1,1,1,0,1,0,0,1,2,1
3975,3,3,3,3,3,3,3,2,1,2,3,1,2,2,2,2,0,2,0,0,0,1,2
3976,5,5,4,1,4,4,2,3,2,4,0,4,4,2,0,2,0,4,0,0,1,0,0
3977,2,2,2,2,5,2,2,5,1,1,1,1,1,4,1,1,0,1,0,0,0,0,1
3978,1,1,1,1,5,1,1,2,3,0,3,1,0,0,3,2,0,0,0,0,0,0,0
3979,3,3,3,3,4,3,3,5,3,2,4,3,2,2,3,4,0,2,0,2,2,2,2
3980,3,3,3,3,4,3,1,3,2,2,0,0,2,1,1,0,0,2,0,2,1,0,2
3981,2,2,2,2,5,2,5,3,4,1,0,0,1,3,0,0,0,1,0,0,1,2,1
3982,4,4,1,3,1,2,3,4,3,3,4,3,3,2,4,3,0,3,0,0,1,2,0
3983,2,2,4,2,1,2,1,4,2,1,4,4,1,0,0,0,0,1,2,0,1,2,0
3984,3,3,3,3,5,3,2,4,0,2,0,0,2,3,0,2,0,2,0,0,1,0,0
3985,3,3,2,3,5,2,1,5,4,2,4,2,2,4,4,4,0,2,0,0,0,3,0
3986,3,3,3,5,4,5,3,3,3,2,2,2,2,1,2,2,0,2,0,0,1,0,0
3987,4,4,4,4,4,4,4,5,2,3,0,1,3,4,2,0,0,3,0,0,1,3,3
3988,3,3,3,3,4,3,5,1,0,2,1,0,2,4,2,0,0,2,2,2,1,2,2
3989,4,4,4,4,4,4,4,5,0,3,1,1,3,1,0,1,1,3,3,3,1,3,3
3990,2,2,2,3,4,2,2,3,1,1,1,0,1,1,4,1,0,1,0,0,1,1,1
3991,3,3,3,3,5,3,3,4,4,2,2,2,2,2,0,2,0,2,0,0,1,0,0
3992,4,4,2,-1,5,2,2,4,2,3,1,4,3,0,0,1,0,3,0,0,2,0,0
3993,4,4,4,5,5,5,1,4,1,3,3,0,3,0,0,4,0,3,2,0,1,2,0
3994,4,4,2,5,5,2,2,5,3,3,4,3,3,3,2,2,0,3,0,0,1,3,3
3995,3,3,3,3,5,6,2,4,2,2,1,4,2,4,2,4,0,2,4,0,1,4,4
3996,4,4,4,4,4,4,4,4,4,3,4,3,3,1,4,3,0,3,0,0,1,3,3
3997,3,3,3,3,3,3,3,1,2,2,4,0,2,4,2,3,0,2,0,0,2,2,2
3998,2,2,4,4,4,4,2,1,3,1,3,3,1,3,3,3,0,1,0,0,1,0,0
3999,4,4,5,5,4,3,4,2,3,3,2,2,3,3,3,0,0,3,0,0,1,3,3
4000,4,4,3,5,5,1,3,4,2,3,4,1,3,1,4,1,0,3,0,0,1,0,2
4001,3,3,2,1,5,2,1,4,2,2,0,1,2,3,2,0,0,2,0,0,1,1,2
4002,3,3,3,3,5,3,3,5,2,2,2,2,2,3,2,2,0,2,0,2,1,2,2
4003,2,2,2,2,5,2,2,3,1,1,1,1,1,2,1,1,0,1,0,0,1,1,1
4004,4,4,4,5,5,4,1,5,0,3,0,4,3,1,0,0,0,3,0,0,1,0,0
4005,2,2,3,3,4,3,3,1,2,1,2,1,1,0,3,2,0,1,0,0,1,2,0
4006,3,3,4,3,4,1,2,2,0,2,0,4,2,0,1,0,0,2,0,0,1,1,0
4007,3,3,3,4,4,2,3,4,2,2,0,4,2,1,2,4,0,2,4,0,2,2,2
4008,2,2,2,2,4,1,2,4,1,1,4,1,1,4,1,4,0,1,0,0,1,0,0
4009,3,3,4,3,5,4,3,3,2,2,2,0,2,2,2,2,0,2,0,0,1,2,2
4010,4,4,4,4,5,2,5,1,3,3,3,2,3,0,3,3,0,3,0,0,1,3,3
4011,3,3,4,1,4,3,3,4,3,2,0,2,2,3,3,3,1,2,0,0,1,2,2
4012,3,3,4,3,5,2,3,5,2,2,4,2,2,3,2,4,0,2,0,0,1,2,0
4013,3,3,3,3,2,3,4,2,2,2,2,0,2,1,2,2,0,2,0,0,1,3,3
4014,2,2,2,1,4,2,3,3,1,1,3,1,1,4,1,3,0,1,0,0,1,1,1
4015,3,3,3,3,4,3,2,5,2,2,2,2,2,4,2,2,0,2,0,0,1,0,4
4016,4,4,4,1,4,4,4,3,3,3,3,3,3,3,3,3,0,3,3,0,1,3,3
4017,2,2,4,1,5,2,1,5,1,1,1,1,1,3,3,2,0,1,0,0,1,3,3
4018,3,3,3,3,5,3,2,4,0,2,0,1,2,3,0,0,0,2,0,0,1,3,1
4019,4,4,3,5,5,3,1,5,3,3,3,0,3,1,3,3,0,3,0,0,1,0,0
4020,1,1,2,3,5,1,1,2,0,0,3,4,0,3,3,0,0,0,0,0,1,0,0
4021,4,4,4,5,4,2,4,3,2,3,2,3,3,0,2,2,0,3,0,0,0,0,0
4022,3,3,3,3,3,3,3,3,2,2,2,2,2,0,2,2,0,2,0,0,1,1,0
4023,3,3,-1,4,5,1,2,5,0,2,2,3,2,2,0,2,0,2,0,0,1,0,0
4024,3,3,3,3,5,3,5,2,2,2,2,3,2,2,2,2,0,2,0,0,1,2,2
4025,3,3,3,3,5,3,3,3,2,2,0,4,2,1,1,1,0,2,0,0,1,0,2
4026,3,3,3,3,5,5,3,2,1,2,2,0,2,2,1,2,0,2,0,0,1,0,0
4027,3,3,2,3,5,3,3,5,2,2,1,1,2,1,4,2,0,2,0,0,1,2,2
4028,3,3,4,4,4,4,3,5,2,2,2,2,2,3,2,2,0,2,0,0,1,2,2
4029,2,2,2,2,4,2,2,5,1,1,1,0,1,1,1,1,0,1,0,0,1,2,1
4030,4,4,3,1,4,1,4,2,3,3,4,3,3,3,4,4,0,3,0,0,1,0,3
4031,5,5,4,5,4,3,5,2,4,4,4,4,4,3,4,4,0,4,0,0,2,3,4
4032,5,5,4,4,4,4,1,5,4,4,4,4,4,4,4,4,0,4,0,0,1,0,4
4033,3,3,1,1,5,3,3,4,2,2,3,0,2,0,2,0,0,2,0,0,2,2,2
4034,2,2,3,2,5,3,4,3,1,1,3,2,1,0,2,3,0,1,0,0,1,1,0
4035,2,2,4,2,1,2,4,5,2,1,3,2,1,3,2,2,0,1,0,0,2,0,3
4036,3,3,2,1,5,3,4,3,2,2,1,1,2,2,1,1,0,2,0,0,1,0,0
4037,4,4,3,5,1,4,4,1,3,3,1,3,3,3,2,0,0,3,0,0,1,3,0
4038,2,2,4,2,2,2,2,3,1,1,1,2,1,0,1,3,0,1,0,0,1,1,1
4039,5,5,5,5,4,3,3,3,3,4,3,0,4,2,3,3,0,4,0,0,1,2,2
4040,2,2,4,1,2,3,1,1,3,1,3,3,1,0,3,3,0,1,0,0,1,1,1
4041,2,2,3,3,3,3,4,3,1,1,0,3,1,3,1,1,0,1,0,0,1,0,0
4042,3,3,3,3,5,3,1,5,4,2,3,4,2,4,4,0,0,2,0,0,1,2,0
4043,1,1,4,1,1,1,3,3,0,0,4,1,0,1,0,4,3,0,0,3,1,0,0
4044,5,5,4,3,4,4,1,3,3,4,0,4,4,1,3,0,0,4,0,0,1,3,0
4045,5,5,3,5,5,3,4,1,4,4,1,0,4,0,0,4,0,4,0,0,0,0,0
4046,3,3,3,3,5,3,2,5,2,2,2,1,2,1,2,2,0,2,0,0,1,2,2
4047,2,2,1,3,4,5,1,5,0,1,1,4,1,1,0,0,0,1,0,0,1,0,0
4048,2,2,2,2,5,3,2,5,4,1,4,4,1,1,4,4,0,1,2,0,1,1,1
4049,2,2,3,5,5,2,1,2,1,1,1,1,1,1,1,1,0,1,2,0,1,0,0
4050,3,3,3,5,4,2,2,2,4,2,2,2,2,4,4,2,0,2,0,0,1,2,1
4051,2,2,2,2,5,2,4,3,0,1,3,4,1,3,0,3,0,1,0,0,0,3,0
4052,2,2,3,2,5,3,3,3,1,1,0,3,1,4,1,1,0,1,0,0,1,0,0
4053,2,2,4,4,3,2,1,1,0,1,0,4,1,0,0,0,0,1,0,0,0,0,0
4054,4,4,3,1,5,3,1,2,0,3,0,3,3,1,0,0,0,3,0,0,1,0,0
4055,4,4,3,3,5,4,3,1,0,3,0,3,3,0,0,0,1,3,0,0,1,2,2
4056,3,3,4,5,4,3,3,1,4,2,4,4,2,0,2,1,0,2,0,0,1,3,2
4057,4,4,3,4,1,3,2,5,3,3,3,2,3,2,3,3,0,3,0,0,1,3,0
4058,3,3,3,5,5,2,4,4,2,2,1,0,2,3,2,0,0,2,1,0,2,2,0
4059,3,3,3,3,3,3,1,1,1,2,2,1,2,1,2,2,0,2,0,0,1,2,2
4060,2,2,2,2,5,2,2,4,2,1,4,3,1,2,2,4,0,1,0,1,1,1,1
4061,3,3,4,3,4,4,3,2,2,2,2,1,2,4,2,2,0,2,0,0,1,2,2
4062,4,4,4,1,5,2,2,5,1,3,3,1,3,2,1,3,0,3,0,0,1,2,0
4063,3,3,3,3,3,3,2,5,3,2,0,2,2,3,4,0,0,2,0,0,1,2,0
4064,3,3,2,1,4,3,1,2,2,2,0,0,2,1,2,0,0,2,0,0,1,2,2
4065,3,3,3,3,2,3,2,3,3,2,1,2,2,1,3,0,0,2,0,0,1,3,0
4066,4,4,4,3,4,1,3,3,3,3,0,4,3,3,1,0,0,3,0,0,1,1,0
4067,4,4,4,4,5,2,1,2,1,3,3,3,3,0,1,3,0,3,0,0,1,3,3
4068,2,2,4,2,4,2,1,4,1,1,2,1,1,0,1,2,0,1,0,0,1,0,0
4069,4,4,3,3,4,4,2,3,3,3,3,0,3,0,3,3,0,3,0,0,1,3,3
4070,4,4,5,2,5,2,4,1,3,3,3,2,3,3,3,3,0,3,0,0,1,1,1
4071,2,2,2,2,4,2,3,1,3,1,3,1,1,0,3,3,0,1,4,4,1,2,0
4072,3,3,3,3,5,4,3,5,2,2,1,2,2,1,2,1,0,2,0,0,1,2,0
4073,2,2,4,4,5,5,1,2,1,1,0,2,1,0,1,0,0,1,0,0,1,2,0
4074,3,3,4,3,5,3,3,2,2,2,0,1,2,3,2,0,0,2,0,0,1,2,0
4075,4,4,3,3,5,35,2,1,1,3,2,1,3,4,1,3,1,3,2,0,1,2,1
4076,3,3,3,3,4,3,3,2,2,2,2,3,2,3,2,2,0,2,0,0,1,0,1
4077,3,3,4,1,4,2,1,2,1,2,1,3,2,2,2,2,0,2,0,0,0,3,0
4078,2,2,4,1,5,2,2,4,1,1,1,1,1,3,1,1,0,1,0,0,1,2,1
4079,3,3,3,3,4,3,3,1,4,2,0,4,2,0,4,0,0,2,0,0,1,2,2
4080,2,2,3,3,5,3,3,2,1,1,1,4,1,1,1,1,0,1,0,4,1,2,4
4081,2,2,4,2,5,4,3,5,1,1,3,4,1,2,1,1,0,1,0,0,1,1,2
4082,3,3,4,3,3,4,3,3,2,2,2,4,2,4,2,2,0,2,0,0,2,2,2
4083,3,3,3,3,4,3,1,1,2,2,2,3,2,3,2,2,0,2,0,0,1,0,0
4084,4,4,4,4,1,5,1,2,0,3,2,3,3,3,0,1,0,3,0,0,0,0,0
4085,5,5,4,3,5,5,1,4,4,4,3,1,4,0,4,3,0,4,0,0,1,2,4
4086,5,5,2,3,5,5,1,4,2,4,1,0,4,3,3,2,0,4,0,0,0,2,0
4087,5,5,4,4,3,5,3,1,0,4,0,3,4,4,3,2,0,4,0,0,0,2,0
4088,4,4,4,3,3,3,1,3,2,3,0,0,3,0,0,0,0,3,0,0,1,0,0
4089,2,2,3,3,4,2,2,1,4,1,4,1,1,3,1,4,0,1,0,0,1,0,0
4090,4,4,3,3,4,2,3,4,3,3,3,3,3,2,3,3,0,3,0,0,0,1,1
4091,3,3,4,3,1,2,1,4,1,2,1,4,2,4,1,3,0,2,0,0,2,0,0
4092,3,3,3,3,5,3,3,2,4,2,4,0,2,0,4,4,0,2,2,0,1,2,2
4093,2,2,2,1,1,2,4,5,2,1,1,1,1,4,1,1,0,1,0,0,1,1,0
4094,3,3,3,3,5,3,3,1,2,2,0,2,2,0,0,0,0,2,4,2,0,2,2
4095,3,3,3,3,5,3,3,1,2,2,3,2,2,2,0,2,0,2,0,0,0,2,2
4096,3,3,3,1,5,3,2,1,1,2,2,2,2,1,2,2,0,2,0,0,1,0,0
4097,3,3,3,1,5,3,3,5,2,2,2,2,2,1,2,2,0,2,0,0,1,2,2
4098,2,2,2,2,5,2,2,1,3,1,0,4,1,1,1,0,0,1,0,0,2,2,1
4099,2,2,2,3,5,2,2,2,1,1,4,4,1,3,1,1,4,1,0,0,1,1,1
4100,4,4,4,5,4,4,4,3,1,3,0,4,3,4,2,1,3,3,0,0,1,3,3
4101,3,3,3,3,3,3,3,2,1,2,4,1,2,0,1,4,0,2,2,2,1,2,2
4102,4,4,4,4,4,4,4,5,4,3,3,4,3,3,0,3,0,3,0,3,1,3,3
4103,2,2,2,2,5,2,3,1,2,1,1,1,1,3,0,1,0,1,0,0,1,1,1
4104,4,4,4,3,5,4,4,2,1,3,0,0,3,3,1,0,0,3,0,0,1,0,3
4105,3,3,4,-1,5,2,4,4,2,2,2,1,2,0,2,2,0,2,0,0,0,2,2
4106,4,4,4,3,4,4,4,1,3,3,3,3,3,2,3,3,0,3,0,0,2,3,3
4107,3,3,4,3,3,3,3,1,2,2,3,2,2,2,2,3,0,2,0,0,1,2,2
4108,4,4,3,1,1,1,3,5,4,3,3,4,3,2,4,3,0,3,0,0,1,2,3
4109,5,5,3,3,3,2,1,3,4,4,4,4,4,4,4,4,0,4,0,0,1,4,4
4110,2,2,1,1,5,1,1,4,3,1,2,0,1,3,0,2,0,1,0,0,4,4,4
4111,4,4,4,3,1,1,4,4,2,3,1,4,3,3,2,2,0,3,0,0,1,0,1
4112,5,5,4,3,1,4,5,2,4,4,4,1,4,1,4,4,2,4,0,0,1,0,0
4113,3,3,2,4,4,3,2,4,2,2,2,4,2,2,0,2,0,2,0,0,1,0,0
4114,1,1,2,3,5,4,1,5,3,0,3,3,0,2,0,3,0,0,0,0,0,0,0
4115,3,3,3,5,5,3,2,5,2,2,2,3,2,1,2,2,0,2,0,0,1,2,2
4116,1,1,2,2,1,1,1,3,3,0,1,2,0,0,3,1,0,0,0,0,1,0,1
4117,1,1,3,3,5,1,3,1,3,0,0,2,0,1,3,0,0,0,0,0,1,2,2
4118,5,5,4,3,5,3,3,2,0,4,3,3,4,4,0,3,1,4,0,4,1,2,4
4119,4,4,4,4,4,4,4,5,2,3,0,1,3,4,2,2,0,3,0,0,1,2,2
4120,4,4,3,5,5,4,4,2,3,3,3,3,3,4,3,3,0,3,0,0,1,3,1
4121,2,2,4,4,5,2,1,1,1,1,1,4,1,1,1,1,0,1,0,0,1,0,4
4122,3,3,3,3,5,3,3,1,1,2,1,1,2,2,1,1,0,2,0,0,1,2,2
4123,3,3,2,3,2,2,2,1,2,2,2,0,2,4,2,1,3,2,0,0,1,0,0
4124,3,3,3,4,5,3,4,1,2,2,2,2,2,3,2,2,0,2,0,0,1,3,0
4125,2,2,4,2,5,2,1,1,1,1,1,3,1,0,1,1,0,1,0,0,1,0,0
4126,4,4,4,4,4,4,4,1,3,3,3,3,3,0,3,3,0,3,0,0,1,3,3
4127,5,5,3,1,5,3,2,1,4,4,4,4,4,3,1,4,0,4,0,0,0,0,0
4128,3,3,3,3,4,3,3,1,2,2,3,4,2,2,4,4,0,2,0,0,1,2,0
4129,4,4,4,5,4,4,4,2,0,3,2,3,3,4,0,3,0,3,0,0,1,0,3
4130,5,5,4,5,5,5,5,1,1,4,1,2,4,1,1,1,0,4,0,0,1,0,4
4131,4,4,4,4,4,4,4,2,3,3,1,3,3,3,0,0,0,3,0,0,1,1,3
4132,2,2,3,2,2,3,4,4,3,1,0,1,1,1,3,3,0,1,0,0,1,0,2
4133,4,4,5,5,1,1,4,1,4,3,4,3,3,4,2,2,0,3,0,0,1,0,3
4134,3,3,3,2,2,3,1,1,4,2,4,0,2,3,1,1,0,2,0,1,1,1,0
4135,4,4,4,3,3,1,3,5,3,3,2,2,3,0,3,4,0,3,0,0,1,2,2
4136,3,3,2,1,2,3,3,3,0,2,0,4,2,1,0,0,0,2,0,0,0,2,0
4137,3,3,2,3,5,3,2,1,2,2,3,3,2,0,2,3,0,2,0,0,1,2,1
4138,2,2,2,2,5,2,2,3,3,1,2,2,1,1,0,2,0,1,0,0,1,1,1
4139,3,3,2,5,5,4,3,2,2,2,2,1,2,4,2,2,0,2,0,0,1,0,0
4140,3,3,3,4,1,1,1,1,3,2,2,2,2,2,3,2,0,2,0,0,2,0,2
4141,2,2,2,2,5,2,2,3,1,1,1,2,1,1,0,0,0,1,0,0,1,4,1
4142,4,4,4,5,4,4,4,2,0,3,3,3,3,4,0,3,0,3,0,0,1,0,3
4143,4,4,4,3,5,2,2,5,3,3,3,3,3,4,3,3,0,3,0,0,1,3,3
4144,4,4,4,3,4,4,2,5,3,3,3,4,3,2,3,3,0,3,0,0,1,1,4
4145,3,3,3,3,1,1,3,5,0,2,1,2,2,4,4,0,0,2,0,0,1,0,0
4146,3,3,3,3,1,3,3,4,3,2,2,2,2,1,2,2,0,2,2,2,1,2,2
4147,3,3,3,3,3,1,3,3,4,2,2,2,2,0,4,1,0,2,0,0,1,2,2
4148,4,4,4,4,5,5,3,1,1,3,3,3,3,2,2,0,0,3,0,0,1,3,3
4149,5,5,3,1,5,5,4,1,2,4,4,2,4,0,4,4,0,4,0,0,1,0,2
4150,3,3,1,2,5,1,3,5,0,2,3,4,2,1,0,3,0,2,0,0,1,0,2
4151,3,3,4,5,5,3,5,5,2,2,2,3,2,0,4,2,0,2,0,0,1,2,2
4152,2,2,4,4,4,4,2,4,1,1,1,1,1,1,1,1,0,1,0,0,1,3,1
4153,4,4,5,4,5,4,4,2,0,3,3,2,3,3,0,3,0,3,0,0,1,0,3
4154,3,3,3,5,4,5,2,3,0,2,0,4,2,2,1,0,0,2,0,0,0,0,0
4155,4,4,4,5,4,4,1,3,3,3,2,1,3,0,3,2,0,3,0,0,1,0,0
4156,5,5,4,5,5,1,1,2,0,4,0,0,4,2,0,0,0,4,0,0,0,0,4
4157,4,4,4,4,4,4,2,1,3,3,1,1,3,1,1,1,0,3,0,0,1,3,0
4158,4,4,4,4,4,4,3,5,3,3,3,0,3,3,3,3,0,3,0,0,1,3,3
4159,1,1,4,1,5,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4160,3,3,3,3,5,3,3,3,0,2,2,2,2,2,0,1,0,2,0,2,1,2,2
4161,3,3,3,3,5,3,3,3,2,2,3,4,2,0,3,2,0,2,0,0,1,2,0
4162,2,2,2,2,2,2,4,3,3,1,1,1,1,4,3,2,0,1,0,0,1,0,0
4163,1,1,3,2,4,1,1,5,4,0,3,4,0,4,4,4,0,0,0,0,1,0,4
4164,1,1,1,1,4,1,1,1,1,0,0,4,0,4,1,0,0,0,0,0,1,0,0
4165,5,5,3,3,5,2,2,2,2,4,3,3,4,2,2,3,0,4,0,0,1,3,2
4166,2,2,2,2,5,2,1,4,0,1,1,3,1,3,3,3,0,1,0,0,1,1,1
4167,3,3,3,3,5,3,3,1,2,2,2,2,2,1,2,2,0,2,2,0,1,2,2
4168,3,3,3,1,4,3,1,4,0,2,0,3,2,1,4,4,0,2,1,0,1,2,2
4169,2,2,2,2,4,2,2,2,2,1,0,2,1,3,2,2,0,1,0,0,1,1,0
4170,3,3,3,3,5,3,3,5,2,2,1,4,2,4,1,1,0,2,0,0,1,2,2
4171,4,4,5,5,4,4,4,5,3,3,3,3,3,4,3,3,0,3,0,0,1,3,3
4172,3,3,3,3,1,3,3,2,0,2,0,3,2,4,3,0,0,2,0,0,1,2,2
4173,1,1,3,1,5,3,3,1,0,0,0,3,0,3,0,0,0,0,0,0,1,0,0
4174,4,4,3,5,5,2,2,3,3,3,3,3,3,1,3,3,0,3,0,0,1,0,0
4175,3,3,4,3,4,1,1,3,2,2,0,2,2,3,4,0,0,2,0,0,1,0,0
4176,3,3,3,2,5,4,4,2,2,2,3,3,2,3,3,3,0,2,0,0,1,0,2
4177,4,4,4,3,4,4,4,1,3,3,3,3,3,3,3,3,0,3,0,0,1,3,3
4178,3,3,3,3,3,3,3,5,1,2,2,0,2,3,1,2,0,2,0,2,2,2,2
4179,4,4,4,3,4,1,2,5,3,3,3,0,3,3,3,3,0,3,0,0,1,3,3
4180,4,4,2,5,4,4,1,3,4,3,2,1,3,0,1,2,0,3,0,0,1,0,0
4181,5,5,3,3,5,3,3,5,0,4,1,1,4,1,4,1,2,4,0,0,1,2,2
4182,2,2,2,1,4,1,2,4,0,1,0,0,1,4,0,2,0,1,0,0,0,0,0
4183,3,3,3,3,3,3,3,5,3,2,1,0,2,2,0,1,0,2,2,2,0,2,2
4184,3,3,3,1,5,3,3,3,2,2,2,2,2,0,2,3,0,2,0,0,1,2,2
4185,2,2,3,2,5,2,3,3,2,1,2,4,1,4,0,2,0,1,4,0,0,1,1
4186,4,4,4,4,5,4,3,3,3,3,3,0,3,0,3,3,0,3,0,0,1,1,3
4187,4,4,4,2,5,2,4,5,3,3,3,3,3,4,3,3,0,3,0,0,1,1,3
4188,1,1,3,3,4,3,4,5,2,0,4,0,0,2,2,4,0,0,0,0,1,0,0
4189,4,4,2,5,4,2,5,2,1,3,0,3,3,4,1,0,1,3,0,0,0,0,3
4190,2,2,2,5,5,2,3,5,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1
4191,3,3,3,3,5,3,2,5,2,2,2,2,2,0,0,2,0,2,0,0,1,2,2
4192,2,2,2,1,1,2,1,2,1,1,3,3,1,0,1,3,0,1,0,0,1,2,0
4193,4,4,4,4,5,2,5,5,1,3,4,0,3,2,1,0,0,3,0,0,1,3,3
4194,2,2,2,2,1,2,1,3,1,1,1,0,1,4,4,1,2,1,0,0,1,2,2
4195,2,2,2,5,1,2,2,4,2,1,2,2,1,1,2,1,0,1,0,0,1,0,1
4196,4,4,4,4,1,4,4,4,3,3,3,0,3,3,3,3,0,3,0,0,0,0,3
4197,1,1,1,4,4,1,4,4,0,0,2,0,0,0,4,0,0,0,0,0,1,0,0
4198,5,5,4,5,5,5,1,4,2,4,4,4,4,2,4,3,0,4,0,0,1,0,0
4199,2,2,4,2,5,4,2,1,1,1,0,2,1,2,1,3,0,1,0,0,1,1,0
4200,3,3,4,5,5,2,3,4,1,2,1,2,2,0,2,2,0,2,0,0,1,2,2
4201,2,2,3,2,5,3,2,4,0,1,2,0,1,2,0,0,0,1,0,0,1,3,1
4202,4,4,4,3,5,2,3,3,3,3,4,2,3,1,4,4,0,3,0,0,1,0,2
4203,2,2,3,3,1,3,4,5,1,1,1,3,1,1,1,1,0,1,0,0,1,0,0
4204,3,3,4,1,2,5,2,2,2,2,1,1,2,0,2,1,0,2,0,0,0,0,0
4205,2,2,3,3,5,3,3,3,1,1,1,4,1,3,1,1,0,1,0,0,1,3,1
4206,2,2,3,3,5,4,2,5,1,1,3,3,1,0,2,3,0,1,0,0,1,1,1
4207,4,4,4,4,4,4,4,2,0,3,0,3,3,0,0,0,0,3,0,0,0,3,3
4208,2,2,2,2,5,2,1,1,4,1,0,0,1,1,4,0,0,1,0,0,1,0,0
4209,4,4,4,5,5,5,3,2,3,3,3,2,3,0,3,4,0,3,0,0,1,2,2
4210,3,3,3,3,5,3,3,3,2,2,2,3,2,2,0,0,0,2,0,0,1,2,2
4211,3,3,3,3,5,3,3,1,2,2,3,4,2,2,2,1,0,2,0,0,0,2,2
4212,3,3,3,3,4,3,3,4,4,2,4,4,2,2,4,4,0,2,0,0,1,2,2
4213,3,3,3,3,5,3,3,3,0,2,3,1,2,2,2,0,0,2,0,2,2,2,2
4214,2,2,4,4,5,2,2,1,1,1,1,3,1,2,1,1,0,1,0,0,2,1,1
4215,4,4,5,5,5,4,3,3,0,3,0,4,3,1,0,3,0,3,0,0,1,1,0
4216,4,4,4,4,5,5,5,5,0,3,3,3,3,2,0,3,0,3,0,0,1,3,3
4217,2,2,3,2,5,3,1,3,1,1,1,0,1,2,2,1,0,1,0,0,1,1,1
4218,3,3,4,4,1,3,3,2,2,2,2,2,2,1,2,2,0,2,0,0,1,1,0
4219,2,2,4,3,1,5,3,5,1,1,1,3,1,4,1,1,0,1,0,0,1,2,0
4220,2,2,2,2,1,2,2,4,1,1,2,2,1,1,1,4,0,1,0,0,1,1,1
4221,2,2,2,3,4,2,1,3,2,1,2,3,1,3,0,2,0,1,0,0,1,0,0
4222,4,4,4,4,4,4,4,5,0,3,0,0,3,1,3,0,0,3,3,3,1,3,3
4223,3,3,4,4,5,3,3,1,2,2,2,1,2,3,2,2,0,2,0,0,1,2,2
4224,3,3,4,4,5,3,3,4,2,2,2,0,2,4,2,2,0,2,0,0,1,2,2
4225,4,4,4,5,4,4,2,3,2,3,2,3,3,4,2,2,1,3,0,0,1,2,2
4226,4,4,3,4,5,1,3,2,3,3,3,0,3,2,3,3,0,3,0,0,1,2,0
4227,3,3,1,5,5,2,3,3,2,2,2,3,2,3,2,2,0,2,0,0,1,1,2
4228,2,2,2,2,5,1,2,2,1,1,1,3,1,0,3,1,0,1,0,0,1,0,0
4229,2,2,4,4,4,5,1,3,0,1,0,0,1,2,0,0,0,1,0,0,1,1,1
4230,4,4,4,3,4,2,1,4,4,3,0,2,3,1,4,0,0,3,0,0,1,3,3
4231,4,4,4,3,3,3,4,2,3,3,2,4,3,2,3,2,0,3,0,0,1,0,0
4232,2,2,2,5,2,2,3,5,1,1,1,1,1,3,1,1,0,1,0,0,1,2,1
4233,4,4,4,4,4,3,4,3,3,3,4,2,3,3,3,4,0,3,0,0,1,3,3
4234,2,2,2,2,5,2,2,4,2,1,2,3,1,2,2,4,0,1,0,0,1,3,3
4235,2,2,4,2,5,2,2,4,1,1,0,1,1,2,4,0,0,1,0,0,1,0,0
4236,4,4,4,4,4,4,3,5,3,3,1,0,3,3,1,1,0,3,0,0,1,3,3
